0500ce6def9e4da2ac598c86ca5f973a,30618397,C127307,51092FCG,1,2018-05-23 00:00:00.000,2018-05-24 16:30:14.005,本省发货,,,,,N
6b7ae97b4f9942c6b79e380cfc255f7c,30618398,2822_4302990009,51091YNV,2,2018-05-23 00:00:00.000,2018-05-24 16:30:14.005,本省发货,,,,,N
89da13a7ea6d40a89ae977ca41dbecbb,30618399,C011154,51091YNV,1,2018-05-23 00:00:00.000,2018-05-24 16:30:14.005,本省发货,,R000448,,,N
479f619aeebb4994bdf0cb457f641837,30828882,1171_9142010050,51091EAT,1,2018-05-30 00:00:00.000,2018-05-31 16:30:06.685,本省发货,,,,,N
c28b70acf03d448e808d23724938c7e6,30828883,2531_3526010002,51090XPH,1,2018-05-30 00:00:00.000,2018-05-31 16:30:06.685,本省发货,,,,,N
e02bb33f5d82449ab72c5a26faa821db,31193501,2260_3601990011,51091YMH,3,2018-06-12 00:00:00.000,2018-06-14 10:10:12.976,本省发货,,R000206,,,N
f41ef617293a4ac99c17bdc731b53238,29894289,C019625,51092EPK,1,2018-04-28 00:00:00.000,2018-05-06 17:04:03.526,本省发货,,R000159,,,N
52c8c62f175e4dda8f01657e98802e42,29894290,330_3209010045,51092FWP,3,2018-05-03 00:00:00.000,2018-05-06 17:04:03.526,本省发货,,,,,N
ffbad32963754e8faa9e5cad57f6e926,29894291,1791_6123990079,51092EPL,1,2018-04-14 00:00:00.000,2018-05-06 17:04:03.526,本省发货,,,,,N
8d7786c1e4374143b1eccdf72be3c60a,29894292,2531_3503220023,51092ENN,2,2018-04-15 00:00:00.000,2018-05-06 17:04:03.526,本省发货,,,,,N
71cfc710af6d46a6a1a9d3d95d2d5ac7,29894293,C073836,51092ENT,2,2018-04-29 00:00:00.000,2018-05-06 17:04:03.526,本省发货,,R000159,,,N
12985f0267ae47c39ca5956d5136d45b,29894294,C049355,51091YDN,2,2018-05-02 00:00:00.000,2018-05-06 17:04:03.526,本省发货,,R000156,,,N
8d317a3cb96147678b197d325cad019e,29894295,1791_6127990091,51092FYJ,1,2018-03-31 00:00:00.000,2018-05-06 17:04:03.526,本省发货,,R000522,,,N
225ca80328c74518b656d11f25421e0a,29894296,C094711,51092FWP,1,2018-03-29 00:00:00.000,2018-05-06 17:04:03.526,本省发货,,R000145,,,N
9afb815aa6ab46d1946d69177ed94378,29894297,C115936,51092ENN,2,2018-04-13 00:00:00.000,2018-05-06 17:04:03.526,本省发货,,R000169,,,N
aceb68b9b75e4d1e8e61f6779babe6b0,29894298,267_5324990181,51092ERC,1,2018-04-05 00:00:00.000,2018-05-06 17:04:03.526,本省发货,,,,,N
19d18bfa2572478f89a03b3c88cccd52,29894299,C011452,51092ERC,1,2018-04-24 00:00:00.000,2018-05-06 17:04:03.526,总部发货,,,,,N
c356691368574d1e82ce101bdca35ce7,30618400,C021418,51091YMV,1,2018-05-23 00:00:00.000,2018-05-24 16:30:14.005,本省发货,,R000477,,,N
9cde9263ae27484d809bdbafbe3fa2bc,30618401,2531_3501000167,51091YMV,1,2018-05-23 00:00:00.000,2018-05-24 16:30:14.005,本省发货,,,,,N
7723dad272c242f5ba63a5b173cd59ca,31193502,C011359,51092BES,1,2018-06-12 00:00:00.000,2018-06-14 10:10:12.976,总部发货,,,,,N
c7acc60ea85c412d806e2c219e7b33e3,30618403,C098569,51092BES,2,2018-05-23 00:00:00.000,2018-05-24 16:30:14.005,总部发货,,,,,N
40987f8fd1d945abace70bfde9e6ac3c,31193503,2531_9131010015,51092AKW,1,2018-06-12 00:00:00.000,2018-06-14 10:10:12.976,本省发货,,,,,N
